year,year_range,name,county_subdivision,county,state,gini,moe,source
2017,2013–2017,"Sweden town, Oxford County, Maine",75595,017,23,0.4930,0.0810,ACS 5-year 2017 (B19083)
2017,2013–2017,"Gilead town, Oxford County, Maine",27505,017,23,0.3677,0.0644,ACS 5-year 2017 (B19083)
2017,2013–2017,"Milton UT, Oxford County, Maine",46105,017,23,0.3605,0.0642,ACS 5-year 2017 (B19083)
2017,2013–2017,"Norway town, Oxford County, Maine",54000,017,23,0.4051,0.0352,ACS 5-year 2017 (B19083)
2017,2013–2017,"West Paris town, Oxford County, Maine",83890,017,23,0.4050,0.0439,ACS 5-year 2017 (B19083)
2017,2013–2017,"Buckfield town, Oxford County, Maine",08710,017,23,0.4336,0.0452,ACS 5-year 2017 (B19083)
2017,2013–2017,"Byron town, Oxford County, Maine",09550,017,23,0.5135,0.1837,ACS 5-year 2017 (B19083)
2017,2013–2017,"Hartford town, Oxford County, Maine",31670,017,23,0.3807,0.0467,ACS 5-year 2017 (B19083)
2017,2013–2017,"Paris town, Oxford County, Maine",56625,017,23,0.4284,0.0476,ACS 5-year 2017 (B19083)
2017,2013–2017,"Canton town, Oxford County, Maine",10005,017,23,0.3841,0.0412,ACS 5-year 2017 (B19083)
2017,2013–2017,"Newry town, Oxford County, Maine",49275,017,23,0.4980,0.0450,ACS 5-year 2017 (B19083)
2017,2013–2017,"Pownal town, Cumberland County, Maine",60685,005,23,0.3438,0.0415,ACS 5-year 2017 (B19083)
2017,2013–2017,"Yarmouth town, Cumberland County, Maine",87845,005,23,0.4803,0.0346,ACS 5-year 2017 (B19083)
2017,2013–2017,"Brunswick town, Cumberland County, Maine",08430,005,23,0.4671,0.0230,ACS 5-year 2017 (B19083)
2017,2013–2017,"Freeport town, Cumberland County, Maine",26525,005,23,0.4808,0.0900,ACS 5-year 2017 (B19083)
2017,2013–2017,"New Gloucester town, Cumberland County, Maine",48820,005,23,0.3286,0.0282,ACS 5-year 2017 (B19083)
2017,2013–2017,"Raymond town, Cumberland County, Maine",61945,005,23,0.3607,0.0301,ACS 5-year 2017 (B19083)
2017,2013–2017,"Falmouth town, Cumberland County, Maine",24495,005,23,0.5031,0.0604,ACS 5-year 2017 (B19083)
2017,2013–2017,"Gorham town, Cumberland County, Maine",28240,005,23,0.3955,0.0277,ACS 5-year 2017 (B19083)
2017,2013–2017,"Sebago town, Cumberland County, Maine",66775,005,23,0.3918,0.0472,ACS 5-year 2017 (B19083)
2017,2013–2017,"Baldwin town, Cumberland County, Maine",02655,005,23,0.3877,0.0396,ACS 5-year 2017 (B19083)
2017,2013–2017,"Cumberland town, Cumberland County, Maine",15430,005,23,0.4508,0.0461,ACS 5-year 2017 (B19083)
2017,2013–2017,"Naples town, Cumberland County, Maine",48085,005,23,0.3750,0.0416,ACS 5-year 2017 (B19083)
2017,2013–2017,"Casco town, Cumberland County, Maine",11125,005,23,0.4761,0.0640,ACS 5-year 2017 (B19083)
2017,2013–2017,"Bridgton town, Cumberland County, Maine",07170,005,23,0.4227,0.0646,ACS 5-year 2017 (B19083)
2017,2013–2017,"South Portland city, Cumberland County, Maine",71990,005,23,0.4457,0.0242,ACS 5-year 2017 (B19083)
2017,2013–2017,"Frye Island town, Cumberland County, Maine",27025,005,23,0.3321,0.1025,ACS 5-year 2017 (B19083)
2017,2013–2017,"Appleton town, Knox County, Maine",01465,013,23,0.3881,0.0415,ACS 5-year 2017 (B19083)
2017,2013–2017,"Criehaven UT, Knox County, Maine",15125,013,23,-666666666.0000,-222222222.0000,ACS 5-year 2017 (B19083)
2017,2013–2017,"Union town, Knox County, Maine",78115,013,23,0.3245,0.0331,ACS 5-year 2017 (B19083)
2017,2013–2017,"Cushing town, Knox County, Maine",15780,013,23,0.3669,0.0367,ACS 5-year 2017 (B19083)
2017,2013–2017,"Isle au Haut town, Knox County, Maine",35135,013,23,0.4251,0.1123,ACS 5-year 2017 (B19083)
2017,2013–2017,"St. George town, Knox County, Maine",65130,013,23,0.4403,0.0530,ACS 5-year 2017 (B19083)
2017,2013–2017,"Warren town, Knox County, Maine",80215,013,23,0.3261,0.0597,ACS 5-year 2017 (B19083)
2017,2013–2017,"Matinicus Isle plantation, Knox County, Maine",44165,013,23,0.5031,0.0992,ACS 5-year 2017 (B19083)
2017,2013–2017,"Vinalhaven town, Knox County, Maine",79130,013,23,0.4279,0.0520,ACS 5-year 2017 (B19083)
2017,2013–2017,"Camden town, Knox County, Maine",09725,013,23,0.4444,0.0465,ACS 5-year 2017 (B19083)
2017,2013–2017,"Rockport town, Knox County, Maine",63660,013,23,0.4500,0.0910,ACS 5-year 2017 (B19083)
2017,2013–2017,"Hope town, Knox County, Maine",33840,013,23,0.4150,0.0323,ACS 5-year 2017 (B19083)
2017,2013–2017,"South Thomaston town, Knox County, Maine",72585,013,23,0.4151,0.0481,ACS 5-year 2017 (B19083)
2017,2013–2017,"Washington town, Knox County, Maine",80425,013,23,0.5724,0.1489,ACS 5-year 2017 (B19083)
2017,2013–2017,"Friendship town, Knox County, Maine",26805,013,23,0.3901,0.0385,ACS 5-year 2017 (B19083)
2017,2013–2017,"Rockland city, Knox County, Maine",63590,013,23,0.4355,0.0325,ACS 5-year 2017 (B19083)
2017,2013–2017,"Owls Head town, Knox County, Maine",56135,013,23,0.4152,0.0491,ACS 5-year 2017 (B19083)
2017,2013–2017,"Thomaston town, Knox County, Maine",76365,013,23,0.4029,0.0548,ACS 5-year 2017 (B19083)
2017,2013–2017,"North Haven town, Knox County, Maine",51620,013,23,0.4007,0.0435,ACS 5-year 2017 (B19083)
2017,2013–2017,"Arrowsic town, Sagadahoc County, Maine",01570,023,23,0.4396,0.0810,ACS 5-year 2017 (B19083)
2017,2013–2017,"Bowdoinham town, Sagadahoc County, Maine",06365,023,23,0.3799,0.0557,ACS 5-year 2017 (B19083)
2017,2013–2017,"Richmond town, Sagadahoc County, Maine",62645,023,23,0.3775,0.0376,ACS 5-year 2017 (B19083)
2017,2013–2017,"Oxford town, Oxford County, Maine",56310,017,23,0.3789,0.0422,ACS 5-year 2017 (B19083)
2017,2013–2017,"Rumford town, Oxford County, Maine",64290,017,23,0.4342,0.0267,ACS 5-year 2017 (B19083)
2017,2013–2017,"South Oxford UT, Oxford County, Maine",71755,017,23,0.4453,0.0575,ACS 5-year 2017 (B19083)
2017,2013–2017,"Waterford town, Oxford County, Maine",80635,017,23,0.4136,0.0769,ACS 5-year 2017 (B19083)
2017,2013–2017,"Lovell town, Oxford County, Maine",41365,017,23,0.4563,0.0642,ACS 5-year 2017 (B19083)
2017,2013–2017,"Roxbury town, Oxford County, Maine",64185,017,23,0.3823,0.0550,ACS 5-year 2017 (B19083)
2017,2013–2017,"Easton town, Aroostook County, Maine",21380,003,23,0.4661,0.0426,ACS 5-year 2017 (B19083)
2017,2013–2017,"Stoneham town, Oxford County, Maine",74510,017,23,0.3969,0.0610,ACS 5-year 2017 (B19083)
2017,2013–2017,"Upton town, Oxford County, Maine",78465,017,23,0.4752,0.1186,ACS 5-year 2017 (B19083)
2017,2013–2017,"Woodstock town, Oxford County, Maine",87355,017,23,0.4234,0.0621,ACS 5-year 2017 (B19083)
2017,2013–2017,"Bethel town, Oxford County, Maine",04825,017,23,0.4536,0.0499,ACS 5-year 2017 (B19083)
2017,2013–2017,"Brownfield town, Oxford County, Maine",08150,017,23,0.3639,0.0425,ACS 5-year 2017 (B19083)
2017,2013–2017,"Andover town, Oxford County, Maine",01325,017,23,0.3594,0.0370,ACS 5-year 2017 (B19083)
2017,2013–2017,"Dixfield town, Oxford County, Maine",17740,017,23,0.4635,0.0705,ACS 5-year 2017 (B19083)
2017,2013–2017,"Fryeburg town, Oxford County, Maine",26910,017,23,0.3424,0.0301,ACS 5-year 2017 (B19083)
2017,2013–2017,"Mexico town, Oxford County, Maine",45285,017,23,0.4127,0.0597,ACS 5-year 2017 (B19083)
2017,2013–2017,"Otisfield town, Oxford County, Maine",55960,017,23,0.3726,0.0459,ACS 5-year 2017 (B19083)
2017,2013–2017,"Hanover town, Oxford County, Maine",31110,017,23,0.2881,0.0751,ACS 5-year 2017 (B19083)
2017,2013–2017,"Hebron town, Oxford County, Maine",32370,017,23,0.3348,0.0354,ACS 5-year 2017 (B19083)
2017,2013–2017,"Hiram town, Oxford County, Maine",33315,017,23,0.4231,0.0375,ACS 5-year 2017 (B19083)
2017,2013–2017,"North Oxford UT, Oxford County, Maine",52575,017,23,-666666666.0000,-222222222.0000,ACS 5-year 2017 (B19083)
2017,2013–2017,"Stow town, Oxford County, Maine",74685,017,23,0.3931,0.0583,ACS 5-year 2017 (B19083)
2017,2013–2017,"Greenwood town, Oxford County, Maine",29710,017,23,0.4129,0.0626,ACS 5-year 2017 (B19083)
2017,2013–2017,"Porter town, Oxford County, Maine",60405,017,23,0.3848,0.0405,ACS 5-year 2017 (B19083)
2017,2013–2017,"Magalloway plantation, Oxford County, Maine",42835,017,23,0.3958,0.1018,ACS 5-year 2017 (B19083)
2017,2013–2017,"Lincoln plantation, Oxford County, Maine",39422,017,23,0.4357,0.0775,ACS 5-year 2017 (B19083)
2017,2013–2017,"Denmark town, Oxford County, Maine",17250,017,23,0.4018,0.0614,ACS 5-year 2017 (B19083)
2017,2013–2017,"Sumner town, Oxford County, Maine",75035,017,23,0.3697,0.0377,ACS 5-year 2017 (B19083)
2017,2013–2017,"Skowhegan town, Somerset County, Maine",68910,025,23,0.4568,0.0321,ACS 5-year 2017 (B19083)
2017,2013–2017,"Solon town, Somerset County, Maine",69505,025,23,0.3466,0.0449,ACS 5-year 2017 (B19083)
2017,2013–2017,"Verona Island town, Hancock County, Maine",78925,009,23,0.3627,0.0482,ACS 5-year 2017 (B19083)
2017,2013–2017,"Westport Island town, Lincoln County, Maine",84140,015,23,0.4456,0.0748,ACS 5-year 2017 (B19083)
2017,2013–2017,"Twombly Ridge UT, Penobscot County, Maine",78015,019,23,-666666666.0000,-222222222.0000,ACS 5-year 2017 (B19083)
2017,2013–2017,"Marshall Island UT, Hancock County, Maine",43578,009,23,-666666666.0000,-222222222.0000,ACS 5-year 2017 (B19083)
2017,2013–2017,"Penobscot Indian Island Reservation, Penobscot County, Maine",57936,019,23,0.4972,0.0408,ACS 5-year 2017 (B19083)
2017,2013–2017,"Sanford city, York County, Maine",65725,031,23,0.4419,0.0383,ACS 5-year 2017 (B19083)
2017,2013–2017,"Muscle Ridge Islands UT, Knox County, Maine",47962,013,23,-666666666.0000,-222222222.0000,ACS 5-year 2017 (B19083)
2017,2013–2017,"Louds Island UT, Lincoln County, Maine",41280,015,23,-666666666.0000,-222222222.0000,ACS 5-year 2017 (B19083)
2017,2013–2017,"Chebeague Island town, Cumberland County, Maine",12300,005,23,0.5652,0.1024,ACS 5-year 2017 (B19083)
2017,2013–2017,"Newburgh town, Penobscot County, Maine",48505,019,23,0.4066,0.0415,ACS 5-year 2017 (B19083)
2017,2013–2017,"Newport town, Penobscot County, Maine",49065,019,23,0.5010,0.0528,ACS 5-year 2017 (B19083)
2017,2013–2017,"Orrington town, Penobscot County, Maine",55680,019,23,0.3992,0.0418,ACS 5-year 2017 (B19083)
2017,2013–2017,"Lakeville town, Penobscot County, Maine",38005,019,23,0.4665,0.1440,ACS 5-year 2017 (B19083)
2017,2013–2017,"Lowell town, Penobscot County, Maine",41435,019,23,0.4208,0.0528,ACS 5-year 2017 (B19083)
2017,2013–2017,"Mount Chase town, Penobscot County, Maine",47560,019,23,0.6669,0.1154,ACS 5-year 2017 (B19083)
2017,2013–2017,"Passadumkeag town, Penobscot County, Maine",57045,019,23,0.4234,0.0957,ACS 5-year 2017 (B19083)
2017,2013–2017,"Seboeis plantation, Penobscot County, Maine",67160,019,23,0.2720,0.1798,ACS 5-year 2017 (B19083)
2017,2013–2017,"Springfield town, Penobscot County, Maine",73250,019,23,0.4152,0.0464,ACS 5-year 2017 (B19083)
2017,2013–2017,"Bradley town, Penobscot County, Maine",06680,019,23,0.4678,0.1084,ACS 5-year 2017 (B19083)
2017,2013–2017,"Charleston town, Penobscot County, Maine",12105,019,23,0.3871,0.1257,ACS 5-year 2017 (B19083)
2017,2013–2017,"Corinth town, Penobscot County, Maine",14380,019,23,0.3876,0.0514,ACS 5-year 2017 (B19083)
2017,2013–2017,"Carroll plantation, Penobscot County, Maine",10810,019,23,0.4422,0.1012,ACS 5-year 2017 (B19083)
2017,2013–2017,"Clifton town, Penobscot County, Maine",13365,019,23,0.3745,0.0551,ACS 5-year 2017 (B19083)
2017,2013–2017,"Garland town, Penobscot County, Maine",27190,019,23,0.4305,0.0593,ACS 5-year 2017 (B19083)
2017,2013–2017,"Stetson town, Penobscot County, Maine",74055,019,23,0.3884,0.0614,ACS 5-year 2017 (B19083)
2017,2013–2017,"Carmel town, Penobscot County, Maine",10670,019,23,0.3465,0.0401,ACS 5-year 2017 (B19083)
2017,2013–2017,"Woodville town, Penobscot County, Maine",87390,019,23,0.3489,0.0801,ACS 5-year 2017 (B19083)
2017,2013–2017,"Chester town, Penobscot County, Maine",12525,019,23,0.4844,0.0544,ACS 5-year 2017 (B19083)
2017,2013–2017,"Kenduskeag town, Penobscot County, Maine",36325,019,23,0.3470,0.0440,ACS 5-year 2017 (B19083)
2017,2013–2017,"Stacyville town, Penobscot County, Maine",73600,019,23,0.4240,0.0500,ACS 5-year 2017 (B19083)
2017,2013–2017,"Argyle UT, Penobscot County, Maine",01500,019,23,0.4076,0.0629,ACS 5-year 2017 (B19083)
2017,2013–2017,"Kingman UT, Penobscot County, Maine",37075,019,23,0.3314,0.0539,ACS 5-year 2017 (B19083)
2017,2013–2017,"Blanchard UT, Piscataquis County, Maine",05560,021,23,0.3910,0.1104,ACS 5-year 2017 (B19083)
2017,2013–2017,"Northeast Piscataquis UT, Piscataquis County, Maine",51105,021,23,0.4608,0.0848,ACS 5-year 2017 (B19083)
2017,2013–2017,"Atkinson town, Piscataquis County, Maine",01920,021,23,0.5681,0.1459,ACS 5-year 2017 (B19083)
2017,2013–2017,"Milo town, Piscataquis County, Maine",46020,021,23,0.4224,0.0329,ACS 5-year 2017 (B19083)
2017,2013–2017,"Sangerville town, Piscataquis County, Maine",65865,021,23,0.4231,0.0437,ACS 5-year 2017 (B19083)
2017,2013–2017,"Shirley town, Piscataquis County, Maine",68140,021,23,0.3588,0.0603,ACS 5-year 2017 (B19083)
2017,2013–2017,"Guilford town, Piscataquis County, Maine",30095,021,23,0.4676,0.0659,ACS 5-year 2017 (B19083)
2017,2013–2017,"Kingsbury plantation, Piscataquis County, Maine",37095,021,23,-666666666.0000,-222222222.0000,ACS 5-year 2017 (B19083)
2017,2013–2017,"Northwest Piscataquis UT, Piscataquis County, Maine",53628,021,23,0.3294,0.1789,ACS 5-year 2017 (B19083)
2017,2013–2017,"Abbot town, Piscataquis County, Maine",00100,021,23,0.4528,0.0603,ACS 5-year 2017 (B19083)
2017,2013–2017,"Parkman town, Piscataquis County, Maine",56765,021,23,0.3835,0.0336,ACS 5-year 2017 (B19083)
2017,2013–2017,"Bowerbank town, Piscataquis County, Maine",06400,021,23,0.3898,0.0547,ACS 5-year 2017 (B19083)
2017,2013–2017,"Medford town, Piscataquis County, Maine",44830,021,23,0.3523,0.0685,ACS 5-year 2017 (B19083)
2017,2013–2017,"Willimantic town, Piscataquis County, Maine",85710,021,23,0.3538,0.0714,ACS 5-year 2017 (B19083)
2017,2013–2017,"Beaver Cove town, Piscataquis County, Maine",03740,021,23,0.3235,0.1051,ACS 5-year 2017 (B19083)
2017,2013–2017,"Brownville town, Piscataquis County, Maine",08325,021,23,0.4003,0.0391,ACS 5-year 2017 (B19083)
2017,2013–2017,"Brighton plantation, Somerset County, Maine",07380,025,23,0.2835,0.1119,ACS 5-year 2017 (B19083)
2017,2013–2017,"New Portland town, Somerset County, Maine",49205,025,23,0.3996,0.0525,ACS 5-year 2017 (B19083)
2017,2013–2017,"Palmyra town, Somerset County, Maine",56520,025,23,0.4061,0.0352,ACS 5-year 2017 (B19083)
2017,2013–2017,"Smithfield town, Somerset County, Maine",69155,025,23,0.3512,0.0524,ACS 5-year 2017 (B19083)
2017,2013–2017,"Embden town, Somerset County, Maine",23410,025,23,0.4850,0.1006,ACS 5-year 2017 (B19083)
2017,2013–2017,"Northwest Somerset UT, Somerset County, Maine",53636,025,23,-666666666.0000,-222222222.0000,ACS 5-year 2017 (B19083)
2017,2013–2017,"St. Albans town, Somerset County, Maine",64850,025,23,0.3843,0.0489,ACS 5-year 2017 (B19083)
2017,2013–2017,"West Forks plantation, Somerset County, Maine",82840,025,23,0.3936,0.2499,ACS 5-year 2017 (B19083)
2017,2013–2017,"Madison town, Somerset County, Maine",42660,025,23,0.4449,0.0371,ACS 5-year 2017 (B19083)
2017,2013–2017,"Anson town, Somerset County, Maine",01395,025,23,0.3843,0.0442,ACS 5-year 2017 (B19083)
2017,2013–2017,"Dennistown plantation, Somerset County, Maine",17285,025,23,0.0557,0.0544,ACS 5-year 2017 (B19083)
2017,2013–2017,"Fairfield town, Somerset County, Maine",24320,025,23,0.4210,0.0367,ACS 5-year 2017 (B19083)
2017,2013–2017,"Hartland town, Somerset County, Maine",31740,025,23,0.4505,0.0332,ACS 5-year 2017 (B19083)
2017,2013–2017,"Moscow town, Somerset County, Maine",47455,025,23,0.3797,0.0458,ACS 5-year 2017 (B19083)
2017,2013–2017,"Pleasant Ridge plantation, Somerset County, Maine",59705,025,23,0.3331,0.1028,ACS 5-year 2017 (B19083)
2017,2013–2017,"Seboomook Lake UT, Somerset County, Maine",67238,025,23,0.2751,0.2081,ACS 5-year 2017 (B19083)
2017,2013–2017,"Gouldsboro town, Hancock County, Maine",28450,009,23,0.5002,0.0498,ACS 5-year 2017 (B19083)
2017,2013–2017,"Northwest Hancock UT, Hancock County, Maine",53620,009,23,-666666666.0000,-222222222.0000,ACS 5-year 2017 (B19083)
2017,2013–2017,"Bristol town, Lincoln County, Maine",07485,015,23,0.4404,0.0468,ACS 5-year 2017 (B19083)
2017,2013–2017,"Somerville town, Lincoln County, Maine",69645,015,23,0.3924,0.0590,ACS 5-year 2017 (B19083)
2017,2013–2017,"Dresden town, Lincoln County, Maine",18475,015,23,0.3580,0.0335,ACS 5-year 2017 (B19083)
2017,2013–2017,"Nobleboro town, Lincoln County, Maine",49660,015,23,0.4136,0.0411,ACS 5-year 2017 (B19083)
2017,2013–2017,"Waldoboro town, Lincoln County, Maine",79550,015,23,0.4263,0.0327,ACS 5-year 2017 (B19083)
2017,2013–2017,"Whitefield town, Lincoln County, Maine",85010,015,23,0.4397,0.0643,ACS 5-year 2017 (B19083)
2017,2013–2017,"Wiscasset town, Lincoln County, Maine",87075,015,23,0.5122,0.0600,ACS 5-year 2017 (B19083)
2017,2013–2017,"South Bristol town, Lincoln County, Maine",70240,015,23,0.4955,0.0467,ACS 5-year 2017 (B19083)
2017,2013–2017,"Phippsburg town, Sagadahoc County, Maine",58515,023,23,0.4607,0.1067,ACS 5-year 2017 (B19083)
2017,2013–2017,"Woolwich town, Sagadahoc County, Maine",87460,023,23,0.3097,0.0320,ACS 5-year 2017 (B19083)
2017,2013–2017,"Bowdoin town, Sagadahoc County, Maine",06260,023,23,0.3869,0.0530,ACS 5-year 2017 (B19083)
2017,2013–2017,"Bath city, Sagadahoc County, Maine",03355,023,23,0.5087,0.0513,ACS 5-year 2017 (B19083)
2017,2013–2017,"Topsham town, Sagadahoc County, Maine",76960,023,23,0.3618,0.0273,ACS 5-year 2017 (B19083)
2017,2013–2017,"West Bath town, Sagadahoc County, Maine",81930,023,23,0.4546,0.0745,ACS 5-year 2017 (B19083)
2017,2013–2017,"Perkins UT, Sagadahoc County, Maine",58070,023,23,-666666666.0000,-222222222.0000,ACS 5-year 2017 (B19083)
2017,2013–2017,"Georgetown town, Sagadahoc County, Maine",27295,023,23,0.4410,0.0633,ACS 5-year 2017 (B19083)
2017,2013–2017,"Arundel town, York County, Maine",01605,031,23,0.4173,0.0532,ACS 5-year 2017 (B19083)
2017,2013–2017,"Berwick town, York County, Maine",04720,031,23,0.3630,0.0364,ACS 5-year 2017 (B19083)
2017,2013–2017,"Cornish town, York County, Maine",14485,031,23,0.5963,0.1099,ACS 5-year 2017 (B19083)
2017,2013–2017,"Kittery town, York County, Maine",37270,031,23,0.4158,0.0289,ACS 5-year 2017 (B19083)
2017,2013–2017,"Limerick town, York County, Maine",39195,031,23,0.4104,0.0421,ACS 5-year 2017 (B19083)
2017,2013–2017,"Newfield town, York County, Maine",48750,031,23,0.3726,0.0461,ACS 5-year 2017 (B19083)
2017,2013–2017,"Parsonsfield town, York County, Maine",56870,031,23,0.4502,0.0557,ACS 5-year 2017 (B19083)
2017,2013–2017,"York town, York County, Maine",87985,031,23,0.4698,0.0472,ACS 5-year 2017 (B19083)
2017,2013–2017,"Lyman town, York County, Maine",41750,031,23,0.3488,0.0600,ACS 5-year 2017 (B19083)
2017,2013–2017,"Acton town, York County, Maine",00275,031,23,0.3732,0.0476,ACS 5-year 2017 (B19083)
2017,2013–2017,"Buxton town, York County, Maine",09410,031,23,0.4198,0.0764,ACS 5-year 2017 (B19083)
2017,2013–2017,"Dayton town, York County, Maine",16725,031,23,0.3244,0.0270,ACS 5-year 2017 (B19083)
2017,2013–2017,"Limington town, York County, Maine",39405,031,23,0.3850,0.0467,ACS 5-year 2017 (B19083)
2017,2013–2017,"Old Orchard Beach town, York County, Maine",55085,031,23,0.5409,0.0705,ACS 5-year 2017 (B19083)
